ID,Average User Rating,User Rating Count,Price,Languages,Size,Update_Gap,Name,Subtitle,age_rating,Puzzle,Simulation,Action,Board,In-app Purchases
544353150,1,404.0,0.99,5.0,34992128.0,1671.0,0,0,4,0.0,0.0,0.0,1.0,0
544632674,1,128.0,0.0,1.0,79200256.0,293.0,0,0,4,0.0,0.0,1.0,0.0,1
544648757,1,15.0,0.0,10.0,11421666.0,204.0,0,0,4,1.0,0.0,0.0,0.0,0
545016443,0,49.0,0.0,4.0,48119808.0,2288.0,0,0,4,0.0,0.0,0.0,0.0,1
545071430,0,29.0,0.0,20.0,4313088.0,349.0,1,0,4,1.0,0.0,0.0,0.0,0
545123137,1,26.0,0.0,13.0,29778872.0,15.0,0,0,4,1.0,0.0,0.0,0.0,1
545205008,0,15.0,1.99,3.0,29942784.0,2429.0,0,0,4,1.0,0.0,0.0,0.0,1
545206252,1,154.0,0.0,1.0,42839040.0,2017.0,0,0,4,0.0,0.0,0.0,0.0,0
545577600,0,71.0,0.0,1.0,122833805.0,170.0,0,0,9,0.0,0.0,1.0,0.0,0
545607253,0,5.0,0.0,1.0,46458654.0,134.0,0,0,4,0.0,0.0,0.0,1.0,1
545640777,1,189.0,0.0,1.0,36373504.0,2441.0,0,1,4,1.0,0.0,0.0,0.0,1
545961558,0,34.0,0.99,1.0,72535040.0,2158.0,0,0,9,0.0,0.0,1.0,0.0,0
546101879,0,107.0,0.0,1.0,53571584.0,1001.0,0,0,4,0.0,0.0,1.0,0.0,1
546194834,0,12.0,0.0,4.0,54339584.0,1280.0,0,0,12,0.0,0.0,1.0,0.0,1
546306635,1,454.0,0.0,1.0,18741248.0,1063.0,0,0,12,0.0,0.0,0.0,0.0,1
547012000,0,86.0,0.0,2.0,45296640.0,1902.0,0,0,4,0.0,0.0,0.0,1.0,0
547013157,0,14.0,1.99,2.0,35596288.0,1562.0,0,0,4,0.0,0.0,0.0,1.0,0
547246359,1,423.0,0.0,1.0,44774418.0,120.0,0,0,4,0.0,0.0,1.0,0.0,0
547400849,1,101.0,6.99,1.0,60680192.0,1485.0,0,0,12,0.0,0.0,0.0,0.0,0
547495505,0,11.0,0.0,2.0,8919314.0,0.0,0,0,4,0.0,0.0,0.0,1.0,0
547566699,1,3563.0,0.0,19.0,179090432.0,1751.0,0,0,9,0.0,1.0,0.0,0.0,1
547785446,0,9.0,0.0,1.0,26210483.0,59.0,0,0,4,1.0,0.0,0.0,0.0,0
547903788,0,5.0,0.0,2.0,14237409.0,209.0,0,0,4,1.0,0.0,0.0,0.0,0
548224644,1,7.0,0.0,1.0,49202641.0,0.0,0,0,4,0.0,1.0,0.0,0.0,0
548558985,0,22.0,0.0,33.0,43618304.0,922.0,0,0,4,1.0,0.0,0.0,0.0,1
548627027,1,2933.0,0.0,1.0,27334656.0,2147.0,0,0,4,0.0,0.0,0.0,1.0,0
548959444,1,7.0,0.0,1.0,56011776.0,1816.0,0,0,4,1.0,0.0,0.0,0.0,0
548965425,0,6.0,0.0,1.0,44748880.0,38.0,0,0,4,1.0,0.0,0.0,0.0,0
548970123,1,207.0,0.99,4.0,42260480.0,2015.0,0,0,4,0.0,0.0,0.0,0.0,0
548978304,1,20.0,0.0,4.0,41873408.0,2001.0,0,0,4,0.0,0.0,0.0,0.0,1
548978651,0,11.0,0.0,4.0,47779840.0,1974.0,0,0,4,0.0,0.0,0.0,0.0,1
548978851,1,123.0,0.0,4.0,46495744.0,2254.0,0,0,4,0.0,0.0,0.0,0.0,1
549088875,0,22.0,0.0,1.0,39713792.0,2043.0,0,0,4,0.0,0.0,0.0,0.0,1
549294243,1,1932.0,0.0,9.0,45624320.0,1694.0,0,0,4,1.0,0.0,0.0,0.0,0
549432607,1,471.0,2.99,12.0,129715200.0,2406.0,0,0,4,0.0,1.0,0.0,0.0,1
549438741,0,8.0,0.0,3.0,26587136.0,1642.0,0,0,4,0.0,0.0,0.0,1.0,0
549472904,1,4476.0,0.0,6.0,9646105.0,173.0,0,0,4,0.0,0.0,1.0,0.0,1
549881316,1,237.0,2.99,1.0,50083840.0,1821.0,0,0,4,1.0,0.0,0.0,0.0,0
550041355,0,6.0,0.0,1.0,44287838.0,29.0,0,0,4,0.0,0.0,0.0,0.0,0
550067264,1,295.0,4.99,5.0,234802176.0,2239.0,0,0,4,0.0,1.0,0.0,0.0,0
550312668,0,10.0,0.0,1.0,42323969.0,0.0,0,0,4,1.0,0.0,0.0,0.0,0
550850655,1,9.0,0.0,2.0,35711958.0,235.0,0,0,4,0.0,0.0,0.0,0.0,0
550881679,0,7.0,0.0,1.0,21544960.0,0.0,0,0,9,0.0,0.0,1.0,0.0,1
550919302,1,12.0,0.0,1.0,19513344.0,1650.0,0,0,4,0.0,0.0,0.0,1.0,0
550923627,1,12842.0,0.0,6.0,218394624.0,1803.0,0,0,12,0.0,0.0,0.0,0.0,1
550951488,0,136.0,0.0,1.0,51590144.0,1569.0,0,0,9,0.0,0.0,0.0,0.0,0
551152489,1,1254.0,0.0,1.0,38955808.0,21.0,0,0,12,0.0,0.0,1.0,0.0,1
551277623,1,6.0,0.0,1.0,19673285.0,100.0,0,0,9,0.0,0.0,0.0,0.0,0
551349982,0,91.0,0.0,1.0,46067463.0,17.0,0,0,9,0.0,0.0,0.0,0.0,1
551358834,0,269.0,0.0,1.0,20463616.0,2267.0,0,0,4,1.0,0.0,0.0,0.0,1
551361934,0,96.0,0.0,1.0,23794688.0,1615.0,0,0,4,0.0,1.0,0.0,0.0,0
551555854,1,946.0,0.0,1.0,166932480.0,1771.0,0,0,12,0.0,1.0,0.0,0.0,1
551789028,0,8.0,0.0,1.0,28826260.0,59.0,0,0,9,0.0,1.0,0.0,0.0,0
551905986,1,131.0,0.0,1.0,57140224.0,1023.0,0,0,4,0.0,0.0,0.0,0.0,1
552706412,1,5.0,0.0,2.0,70201344.0,988.0,0,0,9,0.0,0.0,1.0,0.0,0
552778857,0,25.0,0.0,1.0,8179496.0,8.0,0,0,4,0.0,0.0,0.0,0.0,1
552848941,1,70.0,0.0,1.0,39342357.0,24.0,0,0,9,0.0,1.0,0.0,0.0,1
552863205,0,13.0,0.0,1.0,41628836.0,29.0,0,0,4,1.0,0.0,0.0,0.0,1
552864302,0,28.0,0.0,1.0,14983207.0,9.0,0,0,4,1.0,0.0,0.0,0.0,0
553060813,1,9098.0,0.0,4.0,39904256.0,2455.0,0,0,9,0.0,0.0,0.0,0.0,1
553181154,0,153.0,0.0,1.0,68780032.0,277.0,0,0,9,0.0,0.0,0.0,0.0,1
553336097,0,48.0,0.0,1.0,28418048.0,497.0,0,0,4,0.0,0.0,0.0,0.0,0
553373949,1,212.0,0.0,2.0,22198436.0,6.0,0,0,9,0.0,0.0,0.0,0.0,1
553442078,0,61.0,0.0,2.0,47489024.0,928.0,0,0,4,1.0,0.0,0.0,0.0,1
553453991,0,103.0,0.0,1.0,19171328.0,1516.0,0,0,12,0.0,1.0,0.0,0.0,1
553746023,1,81.0,0.0,1.0,31244288.0,2399.0,0,0,12,0.0,0.0,0.0,1.0,1
553853911,0,4298.0,0.0,1.0,77321216.0,2267.0,0,0,12,0.0,0.0,0.0,0.0,1
553961219,1,72.0,0.0,8.0,139923968.0,162.0,0,0,9,0.0,0.0,1.0,0.0,1
554486780,1,10.0,0.0,1.0,6858752.0,1231.0,0,0,4,0.0,1.0,0.0,0.0,0
554788226,0,22.0,0.0,1.0,6952547.0,0.0,0,0,4,1.0,0.0,0.0,0.0,0
554834149,1,81.0,0.0,1.0,30937271.0,0.0,0,0,4,1.0,0.0,0.0,0.0,1
554977507,0,26.0,0.0,3.0,55453277.0,0.0,0,0,9,0.0,0.0,1.0,0.0,1
554997599,0,78.0,0.0,1.0,12218368.0,464.0,0,0,4,0.0,1.0,0.0,0.0,0
555050672,1,1416.0,0.0,1.0,54385664.0,1633.0,0,0,4,0.0,0.0,0.0,1.0,1
555150599,1,21896.0,0.0,12.0,105290752.0,2387.0,0,1,12,0.0,0.0,0.0,0.0,1
555172735,1,1303.0,1.99,1.0,63709184.0,1623.0,0,0,4,0.0,0.0,0.0,0.0,1
555261297,0,35.0,0.0,1.0,58329159.0,246.0,0,0,4,0.0,1.0,0.0,0.0,1
555265373,0,226.0,0.0,4.0,14379008.0,1509.0,0,0,4,0.0,1.0,0.0,0.0,1
555274706,0,117.0,0.0,1.0,48005120.0,256.0,0,0,4,0.0,0.0,0.0,0.0,0
555322429,0,6.0,2.99,1.0,85143552.0,1719.0,0,1,4,0.0,0.0,0.0,0.0,0
555644026,0,33.0,0.0,1.0,12902400.0,926.0,0,0,4,0.0,1.0,0.0,0.0,0
556014579,0,54.0,0.0,1.0,16425605.0,0.0,0,0,9,0.0,0.0,0.0,0.0,0
556122029,1,1525.0,0.0,1.0,80533504.0,1384.0,0,0,12,0.0,0.0,1.0,0.0,1
556184637,0,77.0,0.0,1.0,54265856.0,1579.0,0,0,12,0.0,0.0,0.0,0.0,0
556362131,1,27804.0,0.0,15.0,44316672.0,1232.0,0,0,4,0.0,0.0,0.0,1.0,1
556482085,1,2460.0,0.0,5.0,180064256.0,654.0,0,0,9,0.0,0.0,0.0,0.0,1
556505196,0,5.0,0.99,1.0,11601920.0,1895.0,0,0,4,0.0,0.0,0.0,0.0,0
556591862,0,8.0,0.0,1.0,50992128.0,2271.0,0,0,4,0.0,0.0,0.0,0.0,1
556666026,1,7474.0,4.99,1.0,388883456.0,1700.0,0,0,9,0.0,0.0,1.0,0.0,1
557132829,0,65.0,0.0,4.0,7296496.0,71.0,0,0,4,0.0,0.0,0.0,0.0,0
557278582,0,109.0,0.0,1.0,337832960.0,2373.0,0,0,12,0.0,0.0,0.0,1.0,1
557552094,0,224.0,7.99,1.0,1354954752.0,2141.0,0,0,12,0.0,0.0,1.0,0.0,0
557737164,1,16.0,0.0,1.0,89767936.0,970.0,0,0,4,1.0,0.0,0.0,0.0,0
557816608,1,407.0,1.99,15.0,26060800.0,2058.0,0,0,4,0.0,1.0,0.0,0.0,1
558117106,0,45.0,0.0,1.0,106098688.0,757.0,0,0,17,0.0,1.0,0.0,0.0,0
558202790,1,2942.0,0.99,1.0,74480640.0,2461.0,0,0,4,1.0,0.0,0.0,0.0,0
558226878,0,13.0,0.0,1.0,22724608.0,2336.0,0,1,4,0.0,0.0,0.0,0.0,1
558756671,0,7553.0,0.0,30.0,290796544.0,2189.0,0,0,9,0.0,1.0,0.0,0.0,1
559032900,1,18.0,0.0,1.0,13338612.0,178.0,1,0,4,0.0,0.0,0.0,1.0,0
559587951,0,32.0,0.0,22.0,112832512.0,655.0,0,0,12,0.0,0.0,0.0,0.0,1
559604153,0,29.0,0.0,1.0,23238614.0,40.0,0,0,4,0.0,1.0,0.0,0.0,0
559710451,1,27.0,0.0,1.0,22298624.0,433.0,0,0,4,0.0,0.0,0.0,0.0,1
559736571,1,33553.0,0.0,1.0,43840512.0,1531.0,0,0,12,0.0,0.0,0.0,0.0,1
559958986,0,244.0,2.99,1.0,22336512.0,1176.0,0,0,4,0.0,0.0,0.0,0.0,0
560072848,0,15.0,0.0,1.0,35962880.0,2250.0,0,0,4,1.0,0.0,0.0,0.0,1
560104506,0,97.0,0.0,1.0,8873984.0,2082.0,0,0,4,1.0,0.0,0.0,0.0,1
560114812,0,55.0,0.0,11.0,151924308.0,182.0,0,0,4,0.0,1.0,0.0,0.0,0
560178257,1,14.0,0.0,1.0,10444129.0,12.0,0,0,4,1.0,0.0,0.0,0.0,0
560419097,0,15.0,0.0,1.0,25523985.0,232.0,0,0,12,0.0,1.0,0.0,0.0,1
560969468,1,103.0,0.0,15.0,30745600.0,2061.0,0,0,4,0.0,1.0,0.0,0.0,1
561030519,1,600.0,0.0,8.0,17618638.0,122.0,0,0,4,0.0,0.0,1.0,0.0,1
561157043,1,1068.0,0.0,1.0,43182080.0,2086.0,0,0,9,1.0,0.0,0.0,0.0,1
561435724,1,1333.0,9.99,13.0,83430400.0,2503.0,0,0,4,0.0,0.0,0.0,1.0,0
561438839,1,161.0,2.99,6.0,46132224.0,2181.0,0,0,9,0.0,0.0,1.0,0.0,0
561459588,0,8.0,0.0,1.0,15242698.0,0.0,0,0,9,0.0,0.0,0.0,0.0,0
561521557,0,1190.0,4.99,7.0,349272064.0,1240.0,0,0,12,0.0,0.0,0.0,1.0,1
561553986,0,12.0,0.0,1.0,24689808.0,139.0,0,0,4,1.0,0.0,0.0,0.0,1
561724184,0,12.0,0.0,1.0,9579520.0,1865.0,0,0,9,0.0,0.0,1.0,0.0,0
561748940,0,11.0,0.0,2.0,13165006.0,0.0,0,0,4,1.0,0.0,0.0,0.0,0
562010187,1,7.0,0.0,1.0,67879936.0,1654.0,0,0,4,1.0,0.0,0.0,0.0,1
562183957,1,158.0,4.99,4.0,189700096.0,1944.0,0,0,4,0.0,1.0,0.0,0.0,0
562593318,0,8.0,0.0,1.0,18316462.0,129.0,0,0,4,1.0,0.0,0.0,0.0,1
562772514,1,1984.0,4.99,10.0,123125760.0,2181.0,0,0,12,1.0,0.0,0.0,0.0,0
563017514,0,149.0,0.0,1.0,97434370.0,0.0,0,0,4,0.0,0.0,0.0,0.0,1
563117064,1,2439.0,0.0,2.0,37999687.0,182.0,0,0,12,0.0,0.0,0.0,0.0,1
563297418,1,4985.0,1.99,1.0,528292864.0,1680.0,0,0,12,0.0,0.0,1.0,0.0,1
563578198,0,24.0,0.0,1.0,23134550.0,0.0,0,0,4,0.0,0.0,0.0,0.0,0
563718995,1,97776.0,2.99,15.0,133326848.0,2422.0,0,0,9,0.0,0.0,1.0,0.0,1
564193621,0,11.0,0.0,1.0,26612736.0,2334.0,0,0,4,0.0,0.0,0.0,0.0,0
564748913,0,67.0,2.99,1.0,319230976.0,1680.0,0,0,12,0.0,0.0,1.0,0.0,0
564754959,1,24.0,0.0,1.0,276038656.0,1680.0,0,0,12,0.0,0.0,1.0,0.0,0
564769273,0,1737.0,0.0,22.0,216788992.0,2456.0,0,0,4,0.0,1.0,0.0,0.0,1
565026476,0,12.0,0.0,1.0,11911168.0,392.0,0,0,4,1.0,0.0,0.0,0.0,1
566038629,0,131.0,0.0,1.0,19618816.0,1754.0,0,1,4,1.0,0.0,0.0,0.0,1
566038968,0,219.0,0.0,1.0,30382080.0,1754.0,0,1,4,1.0,0.0,0.0,0.0,1
566056656,1,439.0,0.0,4.0,119062528.0,308.0,0,0,4,0.0,1.0,0.0,0.0,1
566199224,1,42652.0,2.99,15.0,264927232.0,2406.0,0,0,9,0.0,0.0,1.0,0.0,1
566593516,0,104.0,0.0,1.0,196361171.0,32.0,0,0,9,0.0,0.0,1.0,0.0,1
566815709,0,9.0,0.0,2.0,73358336.0,1684.0,0,0,4,0.0,0.0,0.0,0.0,0
566863348,0,11.0,0.0,1.0,17981440.0,859.0,0,0,4,0.0,0.0,0.0,1.0,1
566871115,0,50.0,0.0,1.0,64470016.0,1474.0,0,0,12,0.0,0.0,0.0,0.0,0
566910927,0,529.0,0.0,1.0,40698880.0,2052.0,0,0,4,0.0,0.0,0.0,0.0,0
567362320,0,131.0,6.99,1.0,72065024.0,1078.0,0,0,9,0.0,0.0,0.0,1.0,0
567438837,1,1120.0,0.0,1.0,64332800.0,1551.0,0,0,4,0.0,1.0,0.0,0.0,1
567583852,1,1826.0,0.0,3.0,14721024.0,2402.0,0,1,4,1.0,0.0,0.0,0.0,1
567631203,0,20.0,0.0,22.0,45099008.0,1743.0,0,0,9,0.0,0.0,0.0,0.0,1
567644839,0,178.0,0.0,1.0,22139904.0,1136.0,0,0,4,0.0,0.0,0.0,0.0,1
567663528,0,22.0,0.0,9.0,278315008.0,2156.0,0,0,4,0.0,1.0,0.0,0.0,1
567723770,0,56.0,1.99,21.0,43591680.0,2307.0,0,1,12,0.0,0.0,0.0,1.0,0
567859617,0,89.0,4.99,11.0,163266560.0,1795.0,0,0,4,0.0,0.0,0.0,1.0,0
567949948,1,211.0,0.0,2.0,71630848.0,935.0,0,0,4,0.0,0.0,0.0,1.0,0
567950519,1,114.0,0.0,2.0,190119936.0,935.0,0,0,4,0.0,0.0,0.0,1.0,0
568022355,1,302.0,0.0,1.0,272199680.0,352.0,0,0,9,0.0,0.0,0.0,0.0,1
568212992,0,14129.0,0.0,1.0,113444864.0,2225.0,0,0,12,0.0,0.0,1.0,0.0,1
568264974,1,221.0,0.0,1.0,18255872.0,1971.0,0,0,4,1.0,0.0,0.0,0.0,0
568416858,0,5.0,0.0,1.0,90954752.0,2327.0,0,0,9,1.0,0.0,0.0,0.0,1
568679686,1,18.0,0.0,1.0,31883264.0,1385.0,0,0,4,1.0,0.0,0.0,0.0,0
568846417,0,26.0,0.0,6.0,43254784.0,2176.0,0,0,9,0.0,0.0,1.0,0.0,0
568868930,0,27.0,0.0,1.0,55459840.0,34.0,0,0,9,0.0,0.0,0.0,0.0,1
569360073,0,627.0,0.0,1.0,351291392.0,1090.0,0,0,12,0.0,0.0,0.0,0.0,1
569502850,0,21.0,4.99,1.0,92723200.0,1505.0,0,0,9,0.0,1.0,0.0,0.0,0
569515022,1,184.0,0.99,1.0,5379072.0,1816.0,0,0,4,0.0,0.0,0.0,0.0,0
569601150,0,172.0,0.0,1.0,19812352.0,341.0,0,0,4,0.0,0.0,0.0,0.0,1
569615816,0,23.0,0.99,1.0,27381760.0,649.0,0,0,4,0.0,0.0,0.0,1.0,0
569641118,0,59.0,1.99,1.0,34422784.0,1800.0,0,0,4,0.0,0.0,0.0,0.0,0
569775187,1,51.0,3.99,1.0,176390144.0,1111.0,0,0,9,0.0,0.0,1.0,0.0,1
569840373,0,327.0,0.0,1.0,39685120.0,1413.0,0,0,4,0.0,0.0,0.0,0.0,0
569874083,0,113.0,0.0,1.0,58396672.0,1096.0,0,0,12,0.0,0.0,0.0,0.0,1
569928256,0,493.0,0.0,13.0,30071808.0,1720.0,0,0,4,0.0,0.0,0.0,0.0,1
570100665,0,124.0,0.0,1.0,25623552.0,1547.0,0,0,4,0.0,0.0,0.0,0.0,0
570612110,1,76.0,0.0,1.0,957837312.0,549.0,0,0,12,0.0,0.0,0.0,0.0,1
570655455,0,1188.0,0.0,5.0,146696192.0,2121.0,0,1,12,0.0,0.0,0.0,1.0,1
570772942,0,9.0,0.0,1.0,1311744.0,1638.0,0,0,4,1.0,0.0,0.0,0.0,0
571228179,0,19.0,0.99,1.0,131990528.0,1474.0,0,0,12,0.0,0.0,0.0,0.0,0
571505584,0,1245.0,0.0,1.0,341180416.0,660.0,0,0,9,0.0,0.0,1.0,0.0,1
571596801,0,140.0,0.0,2.0,309127168.0,1121.0,0,0,4,0.0,1.0,0.0,0.0,1
572128073,1,1997.0,7.99,1.0,96985088.0,969.0,0,0,9,0.0,0.0,0.0,0.0,0
572204580,1,446.0,0.0,1.0,38862848.0,552.0,0,0,4,0.0,0.0,0.0,0.0,1
572389719,1,39.0,3.99,1.0,91408384.0,1505.0,0,0,9,0.0,1.0,0.0,0.0,0
572391256,0,5.0,0.99,1.0,359040000.0,2399.0,0,0,4,1.0,0.0,0.0,0.0,1
572432485,1,220.0,3.99,1.0,51549184.0,2042.0,0,0,9,0.0,0.0,0.0,0.0,0
572931722,0,46.0,0.0,1.0,45840384.0,1043.0,0,0,4,0.0,0.0,0.0,0.0,1
573130259,0,289.0,0.0,2.0,38612120.0,130.0,0,0,4,0.0,1.0,0.0,0.0,1
573144583,0,89.0,0.99,1.0,39685120.0,1402.0,0,0,4,0.0,0.0,0.0,0.0,0
573480431,1,8.0,0.0,1.0,46948352.0,0.0,1,0,4,0.0,0.0,1.0,0.0,1
573536821,0,164.0,0.0,1.0,41228288.0,1912.0,0,0,4,1.0,0.0,0.0,0.0,0
573576947,1,323.0,0.0,14.0,44706816.0,1740.0,0,0,9,0.0,0.0,0.0,0.0,1
573874866,1,48.0,0.0,1.0,168767488.0,414.0,0,0,9,0.0,0.0,0.0,0.0,1
573901937,0,60.0,0.0,1.0,1205248.0,1518.0,0,0,4,0.0,1.0,0.0,0.0,1
574242942,1,4792.0,0.0,1.0,166637568.0,992.0,0,0,12,0.0,0.0,0.0,0.0,1
574403076,0,8.0,0.0,1.0,12782921.0,0.0,0,0,4,1.0,0.0,0.0,0.0,0
574868512,0,14.0,0.0,1.0,1233702212.0,0.0,0,0,12,1.0,0.0,0.0,0.0,1
574907678,0,18.0,0.0,8.0,204833259.0,0.0,0,0,4,1.0,0.0,0.0,0.0,1
574910737,0,17.0,0.0,8.0,103730291.0,0.0,0,0,4,1.0,0.0,0.0,0.0,1
574939303,0,26.0,0.0,1.0,1769706.0,12.0,0,0,4,0.0,0.0,0.0,0.0,0
575239775,1,326.0,3.99,1.0,435745792.0,1965.0,0,0,4,0.0,0.0,0.0,0.0,0
575545127,1,326.0,0.0,1.0,217735168.0,944.0,0,0,9,0.0,0.0,0.0,0.0,1
575547461,0,42.0,0.0,1.0,473409536.0,1216.0,0,0,4,0.0,1.0,0.0,0.0,1
575590994,1,2740.0,0.99,2.0,53367808.0,1731.0,0,0,12,0.0,0.0,0.0,0.0,1
575597501,1,424.0,2.99,1.0,237217792.0,2334.0,0,0,12,0.0,1.0,0.0,0.0,1
575835825,1,255.0,0.0,22.0,362938368.0,2428.0,0,0,4,0.0,1.0,0.0,0.0,1
575852062,1,499.0,3.99,1.0,637505536.0,2351.0,0,0,4,0.0,0.0,0.0,0.0,0
575892257,0,42.0,0.0,16.0,22295117.0,0.0,0,0,9,0.0,0.0,1.0,0.0,0
575981492,1,347.0,0.0,1.0,81717248.0,1859.0,0,0,4,0.0,0.0,0.0,0.0,0
576246209,0,14501.0,0.0,1.0,29254656.0,1631.0,0,0,9,0.0,0.0,0.0,0.0,1
576295991,0,27.0,0.0,1.0,9277440.0,834.0,0,0,4,0.0,0.0,0.0,1.0,1
576302240,1,415.0,0.0,6.0,798922752.0,1996.0,0,0,12,0.0,1.0,0.0,0.0,1
576505181,0,4334.0,0.0,15.0,231161856.0,1837.0,0,0,9,0.0,0.0,0.0,0.0,1
576707161,0,23.0,0.0,6.0,52122624.0,1159.0,0,0,4,0.0,0.0,0.0,0.0,0
576732628,0,48.0,0.0,3.0,16009216.0,1850.0,0,0,4,0.0,0.0,0.0,1.0,1
576942941,0,31.0,0.0,16.0,18116485.0,0.0,0,0,4,1.0,0.0,0.0,0.0,0
576953612,0,24.0,0.0,8.0,87117824.0,593.0,0,0,9,0.0,0.0,0.0,0.0,1
577053259,0,108.0,2.99,8.0,202863616.0,2315.0,0,0,9,0.0,0.0,1.0,0.0,1
577170954,0,4674.0,0.0,6.0,138349568.0,2252.0,0,0,9,0.0,0.0,0.0,0.0,1
577310883,0,13.0,0.0,1.0,6361088.0,377.0,0,0,4,0.0,0.0,0.0,0.0,1
578072806,0,8.0,0.0,65.0,17064960.0,2337.0,0,0,4,1.0,0.0,0.0,0.0,0
578650066,1,20.0,1.99,1.0,98017280.0,805.0,0,0,17,0.0,0.0,1.0,0.0,1
578705207,1,103.0,0.99,6.0,38629376.0,2371.0,0,1,4,0.0,0.0,0.0,1.0,0
578747229,0,829.0,0.0,1.0,57778176.0,853.0,0,0,12,0.0,0.0,0.0,0.0,1
579188627,1,27676.0,0.0,4.0,37891072.0,2283.0,0,0,4,0.0,1.0,0.0,0.0,1
579343484,1,64.0,0.0,1.0,112996352.0,396.0,0,0,4,1.0,0.0,0.0,0.0,1
579721088,1,4224.0,0.0,2.0,58114048.0,1795.0,0,0,4,0.0,1.0,0.0,0.0,1
579731941,1,84.0,2.99,1.0,113933312.0,2175.0,0,0,12,0.0,0.0,1.0,0.0,0
579761111,0,35.0,0.0,1.0,90832896.0,176.0,0,0,12,0.0,0.0,0.0,0.0,1
579834455,0,45.0,0.0,2.0,49733632.0,325.0,0,0,4,0.0,0.0,0.0,0.0,0
579992197,0,16.0,0.0,2.0,25329664.0,344.0,0,0,4,0.0,0.0,0.0,1.0,0
580039150,0,96.0,0.0,1.0,21822464.0,1510.0,0,0,4,0.0,0.0,0.0,0.0,0
580432888,0,5.0,0.0,16.0,14934016.0,775.0,0,0,4,1.0,0.0,0.0,0.0,0
580496607,0,292.0,0.0,6.0,147831808.0,1983.0,0,0,12,0.0,0.0,0.0,0.0,1
580699267,0,42.0,0.0,1.0,43132928.0,1762.0,0,0,4,0.0,0.0,0.0,0.0,0
580765736,1,34376.0,0.0,13.0,201606144.0,2410.0,0,0,4,0.0,1.0,0.0,0.0,1
580968799,1,22.0,0.99,1.0,229386240.0,1759.0,0,0,4,0.0,0.0,0.0,0.0,0
580973122,1,163.0,0.0,1.0,53084160.0,927.0,0,0,9,0.0,0.0,1.0,0.0,1
581058096,0,23.0,0.0,1.0,45867071.0,7.0,0,0,9,0.0,0.0,1.0,0.0,1
581133305,0,130.0,0.0,13.0,34576384.0,2419.0,0,1,4,0.0,0.0,0.0,1.0,0
581362508,1,955.0,0.0,1.0,222109696.0,664.0,0,0,9,0.0,0.0,0.0,0.0,1
581421411,1,33.0,0.0,1.0,45539328.0,267.0,0,0,4,1.0,0.0,0.0,0.0,1
581508266,0,17.0,0.0,1.0,94515200.0,255.0,0,0,4,0.0,0.0,0.0,0.0,0
581912445,1,312.0,0.0,3.0,13846528.0,2305.0,0,1,4,1.0,0.0,0.0,0.0,1
582153229,1,1088.0,4.99,1.0,100617216.0,1592.0,0,0,12,0.0,1.0,0.0,0.0,0
582202768,0,45.0,0.0,1.0,35483648.0,335.0,0,0,9,0.0,0.0,0.0,0.0,0
582581375,1,143.0,0.0,1.0,60194816.0,407.0,0,0,9,0.0,0.0,0.0,0.0,1
582611137,0,329.0,0.0,1.0,11621376.0,1544.0,0,0,12,0.0,0.0,0.0,0.0,1
582669643,0,52.0,1.99,13.0,129752064.0,2425.0,1,0,12,0.0,1.0,0.0,0.0,0
582697151,0,5.0,0.0,1.0,3911680.0,494.0,0,0,4,0.0,0.0,0.0,1.0,0
582938241,0,54.0,0.0,1.0,37716597.0,0.0,0,0,4,0.0,0.0,0.0,0.0,1
583042071,1,85.0,3.99,7.0,51515392.0,1776.0,0,0,4,0.0,0.0,0.0,1.0,0
583505543,1,14.0,1.99,1.0,6778880.0,624.0,0,0,4,0.0,0.0,0.0,1.0,0
583668104,0,37.0,0.0,3.0,20799488.0,369.0,0,0,4,1.0,0.0,0.0,0.0,1
583731702,1,165.0,0.0,1.0,113972145.0,72.0,0,0,12,0.0,0.0,1.0,0.0,1
584720262,1,184.0,0.0,1.0,23254016.0,2177.0,0,0,9,0.0,0.0,0.0,0.0,1
584927317,1,1292.0,4.99,1.0,185147392.0,371.0,0,0,9,0.0,0.0,0.0,0.0,0
585545545,0,14.0,0.0,1.0,111714304.0,530.0,0,0,4,0.0,1.0,0.0,0.0,1
585661281,0,20566.0,0.0,16.0,224147456.0,2309.0,0,0,12,0.0,1.0,0.0,0.0,1
585665931,1,109.0,0.0,1.0,199023616.0,1856.0,0,0,9,0.0,0.0,1.0,0.0,1
586009265,0,19.0,0.0,1.0,6419788.0,55.0,0,0,17,1.0,0.0,0.0,0.0,0
586058677,1,1251.0,0.0,7.0,172523520.0,680.0,0,0,9,0.0,0.0,1.0,0.0,1
586075886,0,40.0,0.0,1.0,41230336.0,203.0,0,0,4,1.0,0.0,0.0,0.0,1
586075886,0,40.0,0.0,1.0,41230336.0,203.0,0,0,4,1.0,0.0,0.0,0.0,1
586081855,0,19.0,0.0,1.0,17115059.0,0.0,0,0,9,0.0,0.0,0.0,0.0,0
586088135,0,6.0,0.0,1.0,9261056.0,871.0,0,0,4,0.0,0.0,0.0,0.0,0
586280100,1,16629.0,1.99,1.0,356280320.0,2332.0,0,0,12,0.0,0.0,1.0,0.0,1
586470098,1,14742.0,0.0,1.0,86545408.0,1854.0,0,0,9,0.0,0.0,0.0,0.0,1
586483167,1,10.0,0.0,1.0,84172800.0,953.0,1,0,4,1.0,0.0,0.0,0.0,0
